sector_name,subsector_name,series_id,series_name,year,country_name,country_value,income_group_name,income_group_average,subregion_name,region_name,region_average
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2017,Guinea,8.512223,Lower Middle Income Country (World Bank Classification),78.496521173076923076923076923077,West Africa,Sub-Saharan Africa,38.680440387755102040816326530612
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2018,Guinea,6.857345,Lower Middle Income Country (World Bank Classification),76.0134461111111111111111,West Africa,Sub-Saharan Africa,34.701711591836734693877551020408
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2019,Guinea,6.857345,Lower Middle Income Country (World Bank Classification),78.5659383333333333333333,West Africa,Sub-Saharan Africa,42.512463714285714285714285714286
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2020,Guinea,6.857345,Lower Middle Income Country (World Bank Classification),82.028308648148148148148148148148,West Africa,Sub-Saharan Africa,37.212046326530612244898
Hunger and Food Security,Food Production,5558,Fertilizer consumption (kilograms per hectare of arable land),2021,Guinea,6.857345,Lower Middle Income Country (World Bank Classification),78.513695314814814814814814814815,West Africa,Sub-Saharan Africa,35.591760122448979591836734693878
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2011,Guinea,86.24,Lower Middle Income Country (World Bank Classification),90.6088888888888888888889,West Africa,Sub-Saharan Africa,94.5112765957446808510638
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2012,Guinea,89.31,Lower Middle Income Country (World Bank Classification),93.2785185185185185185185,West Africa,Sub-Saharan Africa,96.9414285714285714285714
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2013,Guinea,93,Lower Middle Income Country (World Bank Classification),96.9616666666666666666667,West Africa,Sub-Saharan Africa,99.3712244897959183673469
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2014,Guinea,95.75,Lower Middle Income Country (World Bank Classification),97.7733333333333333333333,West Africa,Sub-Saharan Africa,99.2134693877551020408163
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2015,Guinea,99.95,Lower Middle Income Country (World Bank Classification),100.398888888888888888889,West Africa,Sub-Saharan Africa,99.6193877551020408163265
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2016,Guinea,104.31,Lower Middle Income Country (World Bank Classification),101.827962962962962962963,West Africa,Sub-Saharan Africa,101.166938775510204081633
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2017,Guinea,110.36,Lower Middle Income Country (World Bank Classification),104.396666666666666666667,West Africa,Sub-Saharan Africa,104.207142857142857142857
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2018,Guinea,115.04,Lower Middle Income Country (World Bank Classification),106.373518518518518518519,West Africa,Sub-Saharan Africa,107.457551020408163265306
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2019,Guinea,118.71,Lower Middle Income Country (World Bank Classification),106.48,West Africa,Sub-Saharan Africa,109.314693877551020408163
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2020,Guinea,126.52,Lower Middle Income Country (World Bank Classification),109.420185185185185185185,West Africa,Sub-Saharan Africa,112.403265306122448979592
Hunger and Food Security,Food Production,5568,Food production index (2014-2016 = 100),2021,Guinea,129.8,Lower Middle Income Country (World Bank Classification),110.596111111111111111111,West Africa,Sub-Saharan Africa,114.34408163265306122449
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2012,Guinea,54.963,Lower Middle Income Country (World Bank Classification),54.5937115384615384615385,West Africa,Sub-Saharan Africa,58.6289166666666666666667
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2013,Guinea,54.27,Lower Middle Income Country (World Bank Classification),54.5724615384615384615385,West Africa,Sub-Saharan Africa,58.5380625
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2014,Guinea,53.595,Lower Middle Income Country (World Bank Classification),54.4146153846153846153846,West Africa,Sub-Saharan Africa,58.3026666666666666666667
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2015,Guinea,52.921,Lower Middle Income Country (World Bank Classification),54.2403461538461538461538,West Africa,Sub-Saharan Africa,58.1504166666666666666667
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2016,Guinea,52.32,Lower Middle Income Country (World Bank Classification),54.2074038461538461538462,West Africa,Sub-Saharan Africa,58.1221875
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2017,Guinea,51.636,Lower Middle Income Country (World Bank Classification),54.0456346153846153846154,West Africa,Sub-Saharan Africa,57.9266041666666666666667
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2018,Guinea,50.914,Lower Middle Income Country (World Bank Classification),54.0237115384615384615385,West Africa,Sub-Saharan Africa,57.7409375
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2019,Guinea,50.225,Lower Middle Income Country (World Bank Classification),54.1358653846153846153846,West Africa,Sub-Saharan Africa,57.7277083333333333333333
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2020,Guinea,49.264,Lower Middle Income Country (World Bank Classification),52.4684038461538461538462,West Africa,Sub-Saharan Africa,56.51375
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2021,Guinea,49.224,Lower Middle Income Country (World Bank Classification),52.753509803921568627451,West Africa,Sub-Saharan Africa,56.7799166666666666666667
Economy,Labor and Employment,5645,"Employment to population ratio, 15+, total (percentage) (modeled ILO estimate)",2022,Guinea,49.357,Lower Middle Income Country (World Bank Classification),53.26988,West Africa,Sub-Saharan Africa,57.2092083333333333333333
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2011,Guinea,9.225454,Lower Middle Income Country (World Bank Classification),20.26686575,West Africa,Sub-Saharan Africa,15.27204088
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2012,Guinea,9.259144,Lower Middle Income Country (World Bank Classification),20.4758596153846153846154,West Africa,Sub-Saharan Africa,15.4262047083333333333333
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2013,Guinea,9.228434,Lower Middle Income Country (World Bank Classification),20.642110615384615384615384615385,West Africa,Sub-Saharan Africa,15.5632260208333333333333
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2014,Guinea,9.305142,Lower Middle Income Country (World Bank Classification),21.0886865,West Africa,Sub-Saharan Africa,15.77855094
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2015,Guinea,9.275724,Lower Middle Income Country (World Bank Classification),21.212870788461538461538461538462,West Africa,Sub-Saharan Africa,15.8475074791666666666667
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2016,Guinea,9.585558,Lower Middle Income Country (World Bank Classification),21.403531173076923076923076923077,West Africa,Sub-Saharan Africa,16.122115
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2017,Guinea,9.840616,Lower Middle Income Country (World Bank Classification),21.606130423076923076923076923077,West Africa,Sub-Saharan Africa,16.2939365
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2018,Guinea,9.96111,Lower Middle Income Country (World Bank Classification),21.694433153846153846153846153846,West Africa,Sub-Saharan Africa,16.3443459791666666666667
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2019,Guinea,10.04734,Lower Middle Income Country (World Bank Classification),21.899497653846153846153846153846,West Africa,Sub-Saharan Africa,16.3610176666666666666667
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2020,Guinea,10.1368,Lower Middle Income Country (World Bank Classification),22.0118492307692307692308,West Africa,Sub-Saharan Africa,16.3586133333333333333333
Gender,Employment,5714,"Employment in industry, male (percentage of male employment) (modeled ILO estimate)",2021,Guinea,10.47702,Lower Middle Income Country (World Bank Classification),22.778358764705882352941176470588,West Africa,Sub-Saharan Africa,16.9063258958333333333333
Economy,Labor and Employment,5715,Employment in industry (percentage of total employment) (modeled ILO estimate),2011,Guinea,5.743821,Lower Middle Income Country (World Bank Classification),17.1758617884615384615385,West Africa,Sub-Saharan Africa,12.4022455416666666666667
Economy,Labor and Employment,5715,Employment in industry (percentage of total employment) (modeled ILO estimate),2012,Guinea,5.813763,Lower Middle Income Country (World Bank Classification),17.3346489038461538461538,West Africa,Sub-Saharan Africa,12.5061517083333333333333
Economy,Labor and Employment,5715,Employment in industry (percentage of total employment) (modeled ILO estimate),2013,Guinea,5.863824,Lower Middle Income Country (World Bank Classification),17.5149336923076923076923,West Africa,Sub-Saharan Africa,12.5916141041666666666667
Economy,Labor and Employment,5715,Employment in industry (percentage of total employment) (modeled ILO estimate),2014,Guinea,5.953552,Lower Middle Income Country (World Bank Classification),17.9309656538461538461538,West Africa,Sub-Saharan Africa,12.8035865208333333333333
Economy,Labor and Employment,5715,Employment in industry (percentage of total employment) (modeled ILO estimate),2015,Guinea,6.003337,Lower Middle Income Country (World Bank Classification),18.0732167115384615384615,West Africa,Sub-Saharan Africa,12.9719712916666666666667
